2287 1 22.482525 0.808174 0.500000 0.996347 -0.085401 0.000000 -0.559148 -0.829068 0.000000 0 0 2288 2295 2358 2705 2286 2313 | 2288 2286 | 
2288 2 22.161230 0.329229 0.500000 0.536622 0.843823 0.000000 -0.860608 -0.509267 0.000000 1 0 2287 2315 | 2287 2315 | 
2293 2 18.999336 0.217038 0.500000 -0.079675 -0.996821 0.000000 0.999315 -0.037012 0.000000 1 0 1128 2361 | 1128 2361 | 
2295 1 20.216169 0.616003 0.500000 0.437106 -0.899410 0.000000 -0.999959 0.009102 0.000000 0 0 1106 1267 2287 2358 2366 2024 | 1106 2366 | 
2302 1 27.498194 -0.743080 0.500000 0.000000 1.000000 0.000000 1.000000 0.000000 0.000000 0 0 2303 2352 2700 2739 2749 2788 2796 | 2303 2700 | 
2303 1 28.064859 -0.743080 0.500000 -1.000000 0.000000 0.000000 -0.137568 0.990492 0.000000 1 0 2302 2348 2349 2384 2739 2784 2796 2799 | 2302 2348 | 
2305 1 27.498581 0.823009 0.500000 0.989461 0.144799 0.000000 -0.083044 -0.996546 0.000000 0 0 2313 2353 2354 2669 2744 2721 2705 | 2313 2353 | 
2308 1 18.778269 2.722648 0.500000 0.997289 -0.073579 0.000000 -0.707107 -0.707106 0.000000 0 0 1391 2055 2312 2334 1317 | 2055 2334 | 
2312 3 18.041822 2.213512 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 1262 1317 2055 2190 2269 2308 2341 1391 1267 2810 | | 2269 2341 
2313 1 28.841932 1.052399 0.500000 0.000000 -1.000000 0.000000 -0.991160 -0.132674 0.000000 1 0 2305 2669 2670 2469 2785 2801 2287 2769 2800 | 2305 2801 | 
2315 2 21.373835 -0.158058 0.500000 0.832404 0.554169 0.000000 -0.945663 0.325147 0.000000 1 0 2366 2288 | 2366 2288 | 
2317 1 17.871225 5.182565 0.500000 0.665478 0.746417 0.000000 -0.048106 -0.998842 0.000000 1 0 1300 1979 | 1300 | 
2333 2 18.428366 4.258756 0.500000 -0.078426 -0.996920 0.000000 0.707107 0.707107 0.000000 0 0 1317 2198 | 1317 2198 | 
2334 2 19.793909 2.659621 0.500000 0.680884 0.732391 0.000000 -0.997289 0.073579 0.000000 1 0 2308 2492 | 2308 2492 | 
2341 3 18.886919 4.028214 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 2055 2312 1317 | | 2312 
2347 1 22.192877 -0.310896 0.500000 -0.970206 -0.242283 0.000000 0.605756 0.795650 0.000000 1 0 2365 2364 | 2365 | 
2348 2 27.898191 0.456920 0.500000 0.137568 -0.990492 0.000000 0.995634 -0.093341 0.000000 1 0 2303 2349 | 2303 2349 | 
2349 1 29.380762 0.385539 0.500000 -0.999957 -0.009232 0.000000 0.000000 1.000000 0.000000 1 0 2303 2384 2784 2706 2800 2368 2348 2751 2769 | 2800 2348 | 
2352 1 26.998194 -0.443080 0.500000 0.000000 1.000000 0.000000 0.997785 -0.066519 0.000000 0 0 2302 2354 2700 2739 2749 2721 2788 | 2354 2700 | 
2353 2 27.465244 0.423009 0.500000 0.083044 0.996546 0.000000 -1.000000 0.000000 0.000000 1 0 2305 2354 | 2305 2354 | 
2354 1 26.998581 0.423009 0.500000 1.000000 0.000000 0.000000 0.000000 -1.000000 0.000000 0 0 2305 2352 2353 2744 2721 2788 | 2352 2353 | 
2358 3 19.508701 1.186031 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 1106 1267 2024 2269 2295 2287 2411 2705 | | 2269 2411 
2361 2 19.885557 0.212687 0.500000 -0.999707 0.024218 0.000000 0.229935 -0.973206 0.000000 1 0 2293 2282 | 2293 2282 | 
2364 1 21.110313 -0.888229 0.500000 -0.983555 0.180611 0.000000 0.422160 0.906521 0.000000 1 0 2365 2347 1146 2282 | 2365 2282 | 
2365 2 21.268646 -0.538229 0.500000 -0.380811 -0.924653 0.000000 0.971259 0.238024 0.000000 1 0 2364 2347 | 2364 2347 | 
2366 2 20.429829 0.146642 0.500000 0.946657 -0.322243 0.000000 -0.415598 0.909548 0.000000 1 0 2295 2315 | 2295 2315 | 
2368 1 30.265245 0.656343 0.500000 -0.832050 -0.554701 0.000000 0.000000 1.000000 0.000000 1 0 2383 2764 2784 2798 2799 2349 | 2764 2784 | 
2370 1 29.431427 2.265972 0.500000 0.977802 0.209529 0.000000 0.000000 -1.000000 0.000000 1 0 2469 2751 2761 2769 2670 2796 | 2751 2761 | 
2373 2 20.588602 1.955459 0.500000 -0.576452 -0.817131 0.000000 0.963481 0.267777 0.000000 1 0 2024 2233 | 2024 2233 | 
2375 1 22.901882 2.697649 0.500000 -0.399751 -0.916624 0.000000 -0.014473 0.999895 0.000000 1 0 2429 | 2429 | 
2383 1 28.944855 -1.352815 0.500000 -0.982377 -0.186910 0.000000 0.000000 1.000000 0.000000 1 0 2368 2384 2396 2684 2706 2727 2799 | 2384 2396 | 
2384 1 28.957672 -0.983035 0.500000 0.000000 -1.000000 0.000000 -0.988120 -0.153683 0.000000 1 0 2303 2349 2383 2683 2706 2736 2796 2799 2739 2684 2797 | 2383 2736 | 
2386 2 27.863977 -1.942646 0.500000 0.913811 -0.406140 0.000000 0.083044 0.996546 0.000000 1 0 2396 2727 | 2396 2727 | 
2394 2 27.897465 -2.142773 0.500000 -0.422888 -0.906182 0.000000 0.800000 -0.600000 0.000000 1 0 2726 2727 | 2726 2727 | 
2396 2 27.898579 -1.543657 0.500000 -0.083044 -0.996546 0.000000 0.982872 0.184289 0.000000 1 0 2383 2386 | 2383 2386 | 
2411 3 21.542341 2.012583 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 2024 2233 2358 2439 2705 | | 2358 2439 2705 
2429 1 22.840406 11.874997 0.500000 0.027118 -0.999632 0.000000 -0.999448 0.033223 0.000000 1 0 2430 2470 2556 2375 | 2430 2375 | 
2430 1 21.946150 11.904360 0.500000 0.999516 -0.031113 0.000000 -0.257662 -0.966235 0.000000 1 0 2429 2451 2555 | 2429 2451 | 
2437 1 22.022512 3.890148 0.500000 -0.234287 -0.972167 0.000000 -0.048225 0.998836 0.000000 0 0 2233 2464 2439 2473 | 2233 2464 | 
2439 3 21.852688 2.617767 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 2411 2437 2473 2233 | | 2411 2473 
2451 2 21.792816 11.403453 0.500000 0.257662 0.966235 0.000000 -0.999982 0.006031 0.000000 1 0 2430 2607 | 2430 2607 | 
2459 1 21.864243 6.839162 0.500000 -0.995510 0.094655 0.000000 0.108827 0.994061 0.000000 0 0 2464 2529 2576 2460 2661 | 2460 2661 | 
2460 1 21.987339 8.501253 0.500000 -0.062686 -0.998033 0.000000 -0.920889 0.389825 0.000000 0 0 2573 2576 2459 2558 2475 2529 2655 | 2459 2558 | 
2464 1 21.868469 6.471023 0.500000 0.074393 -0.997229 0.000000 -0.995616 0.093534 0.000000 0 0 2459 2437 2529 2473 2661 | 2437 2661 | 
2469 1 28.564859 1.556920 0.500000 -1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 1 0 2370 2670 2669 2313 2774 2769 2773 | 2670 2774 | 
2470 1 28.190134 3.585077 0.500000 -0.044973 -0.998988 0.000000 -0.975632 -0.219414 0.000000 1 0 2471 2429 2751 2785 2769 2670 2773 2800 | 2471 | 
2471 1 27.764990 3.491743 0.500000 0.975632 0.219414 0.000000 0.009102 -0.999959 0.000000 1 0 2470 2776 | 2470 2776 | 
2473 3 22.204157 4.660691 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 2437 2439 2529 2464 | | 2439 2529 
2475 1 22.306971 9.233774 0.500000 0.141844 0.989889 0.000000 0.668965 -0.743294 0.000000 0 0 2532 2548 2573 2576 2460 2575 2655 | 2548 2575 | 
2492 2 21.081982 4.184538 0.500000 -0.690769 0.723075 0.000000 -0.653701 -0.756753 0.000000 1 0 2334 2198 | 2334 2198 | 
2509 1 18.914686 7.143826 0.500000 0.000000 1.000000 0.000000 0.993884 -0.110431 0.000000 1 0 2510 2622 2643 | 2510 2622 | 
2510 2 19.211233 7.109088 0.500000 -0.993884 0.110431 0.000000 -0.110430 -0.993884 0.000000 1 0 2509 2642 | 2509 2642 | 
2529 3 22.122313 7.038410 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 2459 2464 2473 2573 2576 2460 | | 2473 2573 
2532 1 21.499121 10.324524 0.500000 0.059893 -0.998205 0.000000 -0.707106 0.707108 0.000000 0 0 2475 2558 2654 2655 2656 2589 | 2558 2656 | 
2543 1 18.877691 9.740132 0.500000 -0.991964 -0.126522 0.000000 0.366525 0.930408 0.000000 0 0 2544 2563 2594 2621 2640 | 2544 2563 | 
2544 2 19.304354 10.857510 0.500000 -0.352257 -0.935903 0.000000 0.999275 0.038062 0.000000 1 0 2543 | 2543 | 
2548 2 22.603756 8.925143 0.500000 -0.668965 0.743294 0.000000 -0.599998 -0.800001 0.000000 1 0 2475 2576 | 2475 2576 | 
2555 1 19.281635 11.904975 0.500000 0.393917 -0.919146 0.000000 -0.993409 -0.114625 0.000000 1 0 2430 2556 2607 | 2556 2607 | 
2556 1 18.411026 11.806799 0.500000 0.993409 0.114625 0.000000 -0.078192 -0.996938 0.000000 1 0 2555 2429 2565 2564 | 2555 2564 | 
2558 2 21.544518 8.652418 0.500000 0.876870 -0.480727 0.000000 0.041839 0.999124 0.000000 1 0 2532 2460 | 2532 2460 | 
2563 2 18.091976 9.640130 0.500000 0.974870 -0.222774 0.000000 0.991964 0.126522 0.000000 1 0 2543 2621 | 2543 2621 | 
2564 2 18.277693 10.106797 0.500000 0.078192 0.996938 0.000000 -0.984784 -0.173786 0.000000 1 0 2565 2556 | 2565 2556 | 
2565 1 17.711027 10.006798 0.500000 0.984784 0.173786 0.000000 0.000000 -1.000000 0.000000 1 0 1979 2556 2564 2605 2616 | 2564 2605 | 
2573 3 22.011730 9.348236 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 2460 2475 2529 2576 2612 2655 | | 2529 2612 2655 
2575 2 22.504477 10.537734 0.500000 -0.353637 0.935383 0.000000 -0.147991 -0.988989 0.000000 1 0 2475 | 2475 | 
2576 1 22.331537 8.493070 0.500000 0.347897 0.937533 0.000000 0.176621 -0.984279 0.000000 0 0 2460 2475 2573 2459 2529 2548 | 2548 | 
2589 1 21.098146 10.703137 0.500000 0.707106 -0.707108 0.000000 -1.000000 0.000000 0.000000 0 0 2612 2611 2656 2532 2653 | 2611 2656 | 
2594 1 19.570127 10.344668 0.500000 0.836599 0.547816 0.000000 -0.058733 -0.998274 0.000000 0 0 2543 2636 2640 2635 2657 | 2636 2657 | 
2605 1 17.711027 7.940132 0.500000 0.000000 1.000000 0.000000 0.976187 -0.216929 0.000000 1 0 2565 2616 2617 2639 | 2565 2617 | 
2607 2 19.477900 11.442422 0.500000 0.999895 -0.014491 0.000000 -0.415598 0.909549 0.000000 1 0 2555 2451 | 2555 2451 | 
2611 1 20.070894 10.718387 0.500000 1.000000 0.000000 0.000000 -0.768577 -0.639758 0.000000 0 0 2635 2589 2653 2657 | 2589 2657 | 
2612 3 21.119678 10.723195 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 2573 2589 2635 2654 2653 | | 2573 2635 
2616 1 17.911026 7.306798 0.500000 1.000000 0.000000 0.000000 -0.093341 -0.995634 0.000000 1 0 2605 2639 2565 | 2639 | 
2617 2 18.311026 7.806798 0.500000 -0.976187 0.216929 0.000000 -0.066518 -0.997785 0.000000 1 0 2605 | 2605 | 
2621 1 18.677691 9.506798 0.500000 0.017827 -0.999841 0.000000 -0.974870 0.222774 0.000000 0 0 2543 2563 2631 | 2563 2631 | 
2622 1 18.911026 8.006798 0.500000 0.686624 0.727012 0.000000 0.000000 -1.000000 0.000000 0 0 2509 2658 | 2509 2658 | 
2623 2 18.406132 6.422377 0.500000 0.996546 -0.083045 0.000000 0.063197 0.998001 0.000000 1 0 2644 2631 | 2644 2631 | 
2624 1 17.977819 6.011049 0.500000 -0.539856 0.841758 0.000000 0.999813 -0.019322 0.000000 1 0 2639 | 2639 | 
2631 1 18.708651 6.776257 0.500000 -1.000000 0.000000 0.000000 0.095213 0.995457 0.000000 1 0 2643 2621 2623 | 2621 2623 | 
2635 3 19.875351 10.583070 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 2611 2612 2640 2653 2594 | | 2612 2640 2653 
2636 2 19.477692 8.606797 0.500000 0.073872 0.997268 0.000000 -0.686624 -0.727012 0.000000 1 0 2594 2658 | 2594 2658 | 
2639 1 17.808407 6.241661 0.500000 0.092207 0.995740 0.000000 0.707104 -0.707110 0.000000 1 0 2605 2616 2624 | 2616 2624 | 
2640 3 19.377916 10.049439 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 2543 2594 2635 2658 | | 2635 
2642 2 19.167387 6.819788 0.500000 0.156719 0.987643 0.000000 -0.999718 0.023744 0.000000 1 0 2510 2643 | 2510 2643 | 
2643 1 18.835676 6.824108 0.500000 1.000000 0.000000 0.000000 -0.083046 -0.996546 0.000000 0 0 2642 2644 2631 2509 | 2642 2644 | 
2644 2 18.794352 6.408776 0.500000 0.083046 0.996546 0.000000 -0.995862 0.090877 0.000000 1 0 2623 2643 | 2623 2643 | 
2653 3 20.377476 10.738056 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 2611 2635 2654 2612 2589 | | 2635 2654 
2654 3 21.478716 10.408912 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 2532 2612 2653 2655 | | 2653 2655 
2655 3 21.748846 9.711933 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 2460 2475 2532 2573 2654 | | 2654 2573 
2656 2 21.213194 10.387079 0.500000 0.993884 -0.110432 0.000000 -0.425139 0.905128 0.000000 0 0 2532 2589 | 2532 2589 | 
2657 2 19.876066 10.374677 0.500000 0.406138 0.913812 0.000000 -0.964764 -0.263118 0.000000 0 0 2594 2611 | 2594 2611 | 
2658 1 19.093142 8.412147 0.500000 0.865900 0.500217 0.000000 -0.155964 -0.987763 0.000000 0 0 2622 2636 2640 | 2622 2636 | 
2661 2 20.234430 7.040411 0.500000 -0.106364 -0.994327 0.000000 0.993853 -0.110705 0.000000 1 0 2459 2464 | 2459 2464 | 
2669 1 28.064859 1.156920 0.500000 -1.000000 0.000000 0.000000 0.316229 0.948683 0.000000 1 0 2305 2313 2469 2774 2286 | 2774 | 
2670 1 28.565247 1.923010 0.500000 0.000000 -1.000000 0.000000 -0.993884 0.110432 0.000000 1 0 2313 2469 2751 2785 2470 2370 2800 | 2469 | 
2682 1 30.264132 -2.042773 0.500000 -1.000000 0.000000 0.000000 0.209271 0.977858 0.000000 1 0 2683 1451 1345 2792 2795 2797 2802 2727 2706 | 2683 2706 | 
2683 1 30.432873 -1.136729 0.500000 -0.146306 -0.989239 0.000000 -0.984677 -0.174390 0.000000 1 0 2384 2682 2684 2783 2792 2795 2796 2797 2802 2794 | 2684 2682 | 
2684 1 29.498194 -1.276413 0.500000 0.994692 0.102899 0.000000 -0.255511 -0.966806 0.000000 1 0 2383 2683 2706 2727 2796 2797 2799 2384 2795 | 2683 2706 | 
2698 2 29.865248 1.023009 0.500000 0.047564 0.998868 0.000000 -1.000000 0.000000 0.000000 1 0 2752 | 2752 | 
2700 2 27.498194 -0.476413 0.500000 -0.997785 0.066519 0.000000 0.000000 -1.000000 0.000000 1 0 2302 2352 | 2302 2352 | 
2704 2 23.668938 0.259017 0.500000 0.999315 0.037012 0.000000 0.000000 1.000000 0.000000 1 0 2286 2721 | 2286 2721 | 
2705 3 22.722048 1.020504 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 2287 2358 2411 2744 2286 2305 | | 2411 2744 
2706 1 29.397465 -1.655273 0.500000 0.263118 0.964764 0.000000 0.780869 -0.624695 0.000000 1 0 2383 2384 2684 2349 2682 | 2684 2682 | 
2721 1 25.463976 0.324020 0.500000 0.393917 -0.919146 0.000000 -0.999315 -0.037012 0.000000 0 0 2704 2744 2750 2749 2352 2354 2286 2305 2788 | 2704 2750 | 
2725 1 22.992270 -2.540983 0.500000 0.000000 1.000000 0.000000 0.999771 -0.021424 0.000000 1 0 1146 1457 1546 2726 2755 2282 1345 | 2726 2755 | 
2726 1 27.692509 -2.632289 0.500000 -0.999771 0.021424 0.000000 0.422888 0.906182 0.000000 1 0 1345 1495 2394 2727 2725 1451 2793 1546 1544 | 2394 2725 | 
2727 1 28.157360 -2.340315 0.500000 -0.800000 0.600000 0.000000 0.000000 1.000000 0.000000 1 0 2383 2394 2684 2726 2682 2386 1529 | 2394 2386 | 
2730 2 26.490736 -1.612519 0.500000 0.422888 0.906182 0.000000 -0.997785 0.066520 0.000000 1 0 2739 2749 | 2739 2749 | 
2736 2 27.465244 -1.276991 0.500000 0.980581 0.196116 0.000000 -0.951735 0.306922 0.000000 1 0 2384 2739 | 2384 2739 | 
2739 1 26.870010 -1.076991 0.500000 0.947451 -0.319902 0.000000 -0.587058 -0.809545 0.000000 0 0 2302 2352 2730 2303 2788 2384 2796 2736 | 2730 2736 | 
2744 3 25.014122 0.632222 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 2286 2305 2354 2705 2721 2788 | | 2705 2788 
2749 1 26.020311 -0.228327 0.500000 0.000000 -1.000000 0.000000 -0.996546 0.083046 0.000000 0 0 2302 2352 2750 2721 2788 2730 | 2750 2730 | 
2750 2 25.665249 -0.143657 0.500000 0.948683 -0.316228 0.000000 -0.393917 0.919146 0.000000 0 0 2749 2721 | 2749 2721 | 
2751 1 29.433447 1.862362 0.500000 0.000000 1.000000 0.000000 0.966235 -0.257663 0.000000 1 0 2370 2470 2752 2670 2769 2349 | 2370 2752 | 
2752 2 29.933447 1.737362 0.500000 -0.966235 0.257663 0.000000 -0.050954 -0.998701 0.000000 1 0 2698 2751 | 2698 2751 | 
2755 1 22.722267 -1.970983 0.500000 0.000000 1.000000 0.000000 0.789351 -0.613942 0.000000 1 0 1488 2725 1495 2282 | 2725 | 
2761 2 29.898094 2.378472 0.500000 0.102616 0.994721 0.000000 -0.977802 -0.209529 0.000000 1 0 2370 2770 | 2370 2770 | 
2764 1 30.304430 3.502399 0.500000 0.000000 -1.000000 0.000000 -0.994831 0.101545 0.000000 1 0 2368 2782 2798 2794 2773 | 2368 | 
2769 1 29.200262 2.685732 0.500000 0.124532 0.992216 0.000000 0.999885 0.015184 0.000000 1 0 2370 2751 2770 2785 2470 2773 2313 2469 2349 2800 | 2770 2773 | 
2770 2 29.933218 2.707461 0.500000 -0.999454 -0.033036 0.000000 -0.102616 -0.994721 0.000000 1 0 2761 2769 | 2761 2769 | 
2773 1 29.332981 3.498873 0.500000 0.995067 0.099205 0.000000 -0.120933 -0.992661 0.000000 1 0 2764 2470 2785 2769 2469 | 2769 | 
2774 2 28.198193 1.556920 0.500000 -0.316229 -0.948683 0.000000 1.000000 0.000000 0.000000 1 0 2469 2669 | 2469 2669 | 
2776 2 27.765245 1.623009 0.500000 0.017538 0.999846 0.000000 -0.976187 0.216932 0.000000 1 0 2471 2777 | 2471 2777 | 
2777 1 26.865248 1.823009 0.500000 0.976187 -0.216930 0.000000 -1.000000 0.000000 0.000000 1 0 2776 | 2776 | 
2780 1 32.196751 -1.640273 0.500000 0.000000 1.000000 0.000000 1.000000 0.000000 0.000000 1 0 2781 2783 2793 2794 | 2781 2783 | 
2781 1 32.588417 -1.627773 0.500000 -1.000000 0.000000 0.000000 -0.013341 0.999911 0.000000 1 0 2780 2782 2792 | 2780 2782 | 
2782 1 32.564857 -0.576413 0.500000 0.014710 -0.999892 0.000000 -1.000000 0.000000 0.000000 1 0 2781 2783 2784 2764 2799 | 2781 2783 | 
2783 1 32.198193 -0.576413 0.500000 1.000000 0.000000 0.000000 0.000000 -1.000000 0.000000 1 0 2683 2780 2782 2793 2794 2795 2798 2802 | 2780 2782 | 
2784 1 29.965244 0.456342 0.500000 -0.919145 0.393919 0.000000 0.832050 0.554701 0.000000 1 0 2303 2349 2368 2782 | 2368 | 
2785 3 28.881914 3.439676 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1 0 2313 2470 2670 2769 2773 | | 
2788 3 26.756340 -0.669914 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 2302 2352 2354 2739 2744 2749 2721 | | 2744 
2792 1 31.098583 -1.743658 0.500000 0.000000 1.000000 0.000000 1.000000 0.000000 0.000000 1 0 2682 2683 2793 2795 2797 2798 2781 2802 | 2793 2795 | 
2793 1 31.465244 -1.743658 0.500000 -1.000000 0.000000 0.000000 0.148338 0.988937 0.000000 1 0 1520 2780 2783 2792 2794 2726 | 2792 2794 | 
2794 1 31.564859 -1.076413 0.500000 -0.148338 -0.988937 0.000000 -0.977802 -0.209530 0.000000 1 0 2780 2783 2793 2795 2797 2764 2802 2683 | 2793 2795 | 
2795 1 31.098583 -1.176991 0.500000 0.977802 0.209530 0.000000 0.000000 -1.000000 0.000000 1 0 2682 2683 2783 2792 2794 2797 2798 2802 2684 | 2792 2794 | 
2796 1 29.899698 -0.799090 0.500000 0.000000 1.000000 0.000000 0.999911 -0.013342 0.000000 0 0 2302 2303 2384 2683 2684 2797 2799 2739 2370 | 2797 2799 | 
2797 1 30.663544 -0.840367 0.500000 -1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 1 0 2682 2683 2684 2792 2794 2795 2796 2798 2802 2384 | 2796 2798 | 
2798 1 30.663544 -0.487986 0.500000 0.000000 -1.000000 0.000000 -0.989127 0.147064 0.000000 1 0 2368 2764 2783 2792 2795 2797 2799 2802 | 2797 2799 | 
2799 1 29.896877 -0.373700 0.500000 0.989127 -0.147064 0.000000 0.000000 -1.000000 0.000000 1 0 2303 2368 2383 2384 2684 2796 2798 2782 | 2796 2798 | 
2800 1 29.380762 0.752206 0.500000 0.000000 -1.000000 0.000000 -0.997990 0.063363 0.000000 1 0 2349 2801 2313 2470 2670 2769 | 2349 2801 | 
2801 2 28.854429 0.785732 0.500000 0.997990 -0.063363 0.000000 0.000000 1.000000 0.000000 1 0 2313 2800 | 2313 2800 | 
2802 3 30.901333 -0.679943 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1 0 2682 2683 2783 2792 2794 2795 2797 2798 | | 
2807 1 20.030020 -1.189746 0.500000 0.000000 -1.000000 0.000000 -0.710591 0.703606 0.000000 1 0 1128 1146 2282 2809 1457 | 1128 2809 | 
2809 2 20.090738 -1.479186 0.500000 0.874156 0.485645 0.000000 -0.393920 0.919145 0.000000 1 0 2807 | 2807 | 
2810 3 15.385820 -0.452060 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 809 908 1391 1888 1980 2269 2312 2827 933 | | 2269 2827 
2811 2 14.308057 1.889163 0.500000 0.072433 0.997373 0.000000 -0.737781 -0.675040 0.000000 1 0 1979 2223 | 1979 2223 | 
2827 3 13.420562 -1.073564 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 767 809 933 940 1059 1258 2253 2810 2872 200 908 | | 2810 2872 
2851 1 6.159939 7.913908 0.500000 -0.963780 -0.266697 0.000000 0.707108 0.707106 0.000000 1 0 3072 2955 | 3072 2955 | 
2872 3 11.053699 -1.304813 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 154 155 277 662 767 768 880 928 984 1875 2253 2827 730 | | 2827 984 
2903 2 0.014893 -5.665269 0.500000 -0.999937 0.011220 0.000000 -0.003895 -0.999992 0.000000 1 0 3142 | 3142 | 
2904 2 0.433661 -6.154954 0.500000 0.995862 -0.090877 0.000000 0.146307 0.989239 0.000000 1 0 710 25 | 710 25 | 
2910 1 0.801781 -8.084018 0.500000 -1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 1 0 3111 710 717 | 3111 710 | 
2916 2 -3.134106 1.330584 0.500000 -0.110431 -0.993884 0.000000 0.999894 -0.014585 0.000000 1 0 649 636 | 649 636 | 
2917 2 -1.962614 2.027072 0.500000 0.999614 -0.027767 0.000000 -0.351123 0.936329 0.000000 1 0 2935 | 2935 | 
2920 1 -2.937165 0.628802 0.500000 0.719548 -0.694443 0.000000 -1.000000 0.000000 0.000000 0 0 635 647 2921 2927 83 86 636 650 651 | 2921 2927 | 
2921 1 -3.430269 0.631870 0.500000 1.000000 0.000000 0.000000 -0.141323 -0.989964 0.000000 1 0 384 635 636 647 2920 2922 | 2920 2922 | 
2922 2 -3.457744 0.398839 0.500000 0.141322 0.989964 0.000000 -0.997289 -0.073579 0.000000 1 0 384 2921 | 384 2921 | 
2926 2 1.011918 1.820024 0.500000 0.997779 -0.066616 0.000000 0.000000 1.000000 0.000000 1 0 68 82 | 68 82 | 
2927 2 -2.480269 0.161347 0.500000 0.999409 -0.034371 0.000000 -0.719548 0.694443 0.000000 1 0 222 2920 | 222 2920 | 
2935 1 -2.070713 2.305106 0.500000 0.351123 -0.936329 0.000000 -0.999960 0.008974 0.000000 1 0 68 2917 | 2917 | 
2943 3 0.896624 0.898961 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 3 47 2949 60 | | 3 2949 
2945 1 -0.147511 0.227399 0.500000 0.000000 -1.000000 0.000000 -0.584277 0.811554 0.000000 0 0 3 86 651 136 | 86 136 | 
2949 3 2.231226 0.917460 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 856 925 2943 2968 61 | | 2943 2968 
2955 2 5.388509 7.699624 0.500000 -0.004972 -0.999988 0.000000 0.963780 0.266697 0.000000 1 0 2851 | 2851 | 
2962 2 4.937990 10.409307 0.500000 -0.814987 -0.579480 0.000000 0.990487 -0.137607 0.000000 1 0 3038 3050 | 3038 3050 | 
2964 1 5.821192 10.775589 0.500000 0.742560 -0.669780 0.000000 -0.998761 0.049762 0.000000 1 0 2965 3039 | 2965 3039 | 
2965 1 4.574837 10.784992 0.500000 0.999627 -0.027314 0.000000 -0.790824 -0.612044 0.000000 1 0 2964 2977 3021 | 2964 2977 | 
2968 3 4.274142 1.469841 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 856 2949 2984 3100 | | 2949 2984 3100 
2977 1 3.732444 10.139312 0.500000 0.761848 0.647756 0.000000 -0.119262 -0.992863 0.000000 1 0 2965 3052 3020 | 2965 3052 | 
2978 1 2.515002 4.607974 0.500000 1.000000 0.000000 0.000000 -0.101878 -0.994797 0.000000 1 0 2982 2996 2997 3034 | 2982 2996 | 
2982 1 3.379878 4.585847 0.500000 0.205791 -0.978596 0.000000 -1.000000 0.000000 0.000000 1 0 2978 3033 3085 | 2978 3085 | 
2984 3 4.461939 2.125900 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 1 857 2968 3010 3100 | | 2968 3010 
2987 1 3.706129 7.317138 0.500000 -0.252422 0.967617 0.000000 1.000000 0.000000 0.000000 0 0 896 3037 3018 3009 | 3018 3009 | 
2989 1 4.359939 8.609147 0.500000 0.000000 -1.000000 0.000000 -0.641522 0.767104 0.000000 0 0 3009 3037 3069 884 | 3009 3069 | 
2996 2 2.456668 4.007974 0.500000 0.078664 0.996901 0.000000 -0.973279 -0.229624 0.000000 1 0 2978 2997 | 2978 2997 | 
2997 1 1.486863 3.817139 0.500000 0.976365 0.216129 0.000000 -0.023777 -0.999717 0.000000 1 0 2978 2996 68 3000 3034 3033 | 2996 3000 | 
2998 2 2.381092 2.711798 0.500000 0.963948 -0.266090 0.000000 0.023169 0.999732 0.000000 1 0 2999 857 | 2999 857 | 
